CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
 , , , , , , ,W,04:45 pm-06:25 pm, , , , , , , , , ,Angela Ehle Beasley (P),08/22-12/14,RMT RMT,Core A1 Public Speaking and Hybrid Modality and Tuition (Liberal Arts)
40030,RHET,106,1,M,4.000,Introduction to Composition,MWF,08:00 am-09:05 am,18,0,18,0,0,0,0,0,0,Sue Yung Bae (P),08/22-12/14,ED 306,In-Person Modality and Tuition (Liberal Arts)
40031,RHET,106,2,M,4.000,Introduction to Composition,MWF,09:15 am-10:20 am,18,0,18,0,0,0,0,0,0,Sue Yung Bae (P),08/22-12/14,ED 306,In-Person Modality and Tuition (Liberal Arts)
40032,RHET,106N,1,M,6.000,Intro to Composition Intensive,TR,09:55 am-11:40 am,18,0,18,0,0,0,0,0,0,Angelika Rappe (P),08/22-12/14,TBA,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,09:55 am-11:40 am, , , , , , , , , ,Angelika Rappe (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
40033,RHET,110,1,M,4.000,Written Communication I,M,08:00 am-09:05 am,22,0,22,0,0,0,0,0,0,Cynthia M Schultes (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),08/22-12/14,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),08/25-08/25,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),09/08-09/08,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),09/22-09/22,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),10/06-10/06,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),10/20-10/20,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),11/03-11/03,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),11/10-11/10,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),11/17-11/17,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,08:00 am-09:05 am, , , , , , , , , ,Cynthia M Schultes (P),12/01-12/01,ED 308,Hybrid Modality and Tuition (Liberal Arts)
40034,RHET,110,2,M,4.000,Written Communication I,M,09:15 am-10:20 am,22,0,22,0,0,0,0,0,0,Cynthia M Schultes (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),08/22-12/14,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),08/25-08/25,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),09/08-09/08,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),09/22-09/22,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),10/06-10/06,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),10/20-10/20,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),11/03-11/03,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),11/10-11/10,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),11/17-11/17,ED 308,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Cynthia M Schultes (P),12/01-12/01,ED 308,Hybrid Modality and Tuition (Liberal Arts)
40035,RHET,110,3,M,4.000,Written Communication I,M,09:15 am-10:20 am,22,0,22,0,0,0,0,0,0,Marlene I Mahony (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),08/22-12/14,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),08/25-08/25,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),09/08-09/08,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),09/22-09/22,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),10/06-10/06,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),10/20-10/20,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),11/03-11/03,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),11/10-11/10,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),11/17-11/17,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,09:15 am-10:20 am, , , , , , , , , ,Marlene I Mahony (P),12/01-12/01,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
40036,RHET,110,4,M,4.000,Written Communication I,MWF,10:30 am-11:35 am,22,0,22,0,0,0,0,0,0,Melisa Garcia (P),08/22-12/14,ED 308,In-Person Modality and Tuition (Liberal Arts)
40037,RHET,110,5,M,4.000,Written Communication I,M,10:30 am-11:35 am,22,0,22,0,0,0,0,0,0,Marlene I Mahony (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),08/22-12/14,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),08/25-08/25,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),09/08-09/08,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),09/22-09/22,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),10/06-10/06,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),10/20-10/20,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),11/03-11/03,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),11/10-11/10,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),11/17-11/17,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Marlene I Mahony (P),12/01-12/01,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
40039,RHET,110,7,M,4.000,Written Communication I,MWF,01:00 pm-02:05 pm,22,0,22,0,0,0,0,0,0,Mark D Meritt (P),08/22-12/14,LM 343,In-Person Modality and Tuition (Liberal Arts)
42316,RHET,110,8,M,4.000,Written Communication I,T,12:45 pm-02:30 pm,22,0,22,0,0,0,0,0,0,Tika Lamsal (P),08/22-12/14,ED 310,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,R,12:45 pm-02:30 pm, , , , , , , , , ,Tika Lamsal (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
40040,RHET,110,9,M,4.000,Written Communication I,M,02:15 pm-03:20 pm,22,0,22,0,0,0,0,0,0,Nicole M Mauro (P),08/22-12/14,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),08/25-08/25,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),09/08-09/08,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),09/22-09/22,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),10/06-10/06,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),10/20-10/20,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),11/03-11/03,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),11/10-11/10,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),11/17-11/17,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Nicole M Mauro (P),12/01-12/01,ED 103,Hybrid Modality and Tuition (Liberal Arts)
40041,RHET,110,10,M,4.000,Written Communication I,M,03:30 pm-04:35 pm,22,0,22,0,0,0,0,0,0,Nicole M Mauro (P),08/22-12/14,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),08/25-08/25,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),09/08-09/08,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),09/22-09/22,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),10/06-10/06,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),10/20-10/20,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),11/03-11/03,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),11/10-11/10,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),11/17-11/17,ED 103,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,03:30 pm-04:35 pm, , , , , , , , , ,Nicole M Mauro (P),12/01-12/01,ED 103,Hybrid Modality and Tuition (Liberal Arts)
40042,RHET,110,11,M,4.000,Written Communication I,MW,04:45 pm-06:25 pm,22,0,22,0,0,0,0,0,0,Maximilian H DeLaure (P),08/22-12/14,CO 413,In-Person Modality and Tuition (Liberal Arts)
40043,RHET,110,12,M,4.000,Written Communication I,TR,09:55 am-11:40 am,22,0,22,0,0,0,0,0,0,Robert Keller Bathrick (P),08/22-12/14,ED 103,In-Person Modality and Tuition (Liberal Arts)
42317,RHET,110,13,M,4.000,Written Communication I,T,02:40 pm-04:25 pm,22,0,22,0,0,0,0,0,0,Tika Lamsal (P),08/22-12/14,ED 310,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,R,02:40 pm-04:25 pm, , , , , , , , , ,Tika Lamsal (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
40045,RHET,110,15,M,4.000,Written Communication I,T,02:40 pm-04:25 pm,22,0,22,0,0,0,0,0,0,Ellen K Thompson (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,R,02:40 pm-04:25 pm, , , , , , , , , ,Ellen K Thompson (P),08/22-12/14,MA 122,Hybrid Modality and Tuition (Liberal Arts)
40046,RHET,110,16,M,4.000,Written Communication I,M,11:45 am-12:50 pm,22,0,22,0,0,0,0,0,0,Michael James Hammond (P),08/22-12/14,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),08/25-08/25,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),09/08-09/08,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),09/22-09/22,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),10/06-10/06,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),10/20-10/20,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),11/03-11/03,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),11/10-11/10,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),11/17-11/17,LM 350,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,11:45 am-12:50 pm, , , , , , , , , ,Michael James Hammond (P),12/01-12/01,LM 350,Hybrid Modality and Tuition (Liberal Arts)
40047,RHET,110,18,M,4.000,Written Communication I,T,12:45 pm-02:30 pm,22,0,22,0,0,0,0,0,0,Ellen K Thompson (P),08/22-12/14,RMT RMT,In-Person Modality and Tuition (Liberal Arts)
 , , , , , , ,R,12:45 pm-02:30 pm, , , , , , , , , ,Ellen K Thompson (P),08/22-12/14,LM 343,In-Person Modality and Tuition (Liberal Arts)
40048,RHET,110,19,M,4.000,Written Communication I,MWF,11:45 am-12:50 pm,22,0,22,0,0,0,0,0,0,Stephanie Ilene Levin (P),08/22-12/14,LM 241B,In-Person Modality and Tuition (Liberal Arts)
42278,RHET,110,20,M,4.000,Written Communication I,TR,02:40 pm-04:25 pm,22,0,22,0,0,0,0,0,0,Jonathan Hunt (P),08/22-12/14,ED 006,In-Person Modality and Tuition (Liberal Arts)
40050,RHET,110,22,M,4.000,Written Communication I,TR,08:00 am-09:45 am,22,0,22,0,0,0,0,0,0,Robert Keller Bathrick (P),08/22-12/14,ED 103,In-Person Modality and Tuition (Liberal Arts)
40052,RHET,110,24,M,4.000,Written Communication I,MWF,10:30 am-11:35 am,22,0,22,0,0,0,0,0,0,Stephanie Ilene Levin (P),08/22-12/14,LM 241B,In-Person Modality and Tuition (Liberal Arts)
40053,RHET,110,25,M,4.000,Written Communication I,T,12:45 pm-02:30 pm,22,0,22,0,0,0,0,0,0,Sarah J Goss (P),08/22-12/14,LM 345,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,R,12:45 pm-02:30 pm, , , , , , , , , ,Sarah J Goss (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
40054,RHET,110,26,M,4.000,Written Communication I,TR,08:00 am-09:45 am,22,0,22,0,0,0,0,0,0,Kirsten E Hilbert (P),08/22-12/14,CO 414,In-Person Modality and Tuition (Liberal Arts)
40055,RHET,110,27,M,4.000,Written Communication I,MW,06:30 pm-08:15 pm,22,0,22,0,0,0,0,0,0,Maximilian H DeLaure (P),08/22-12/14,CO 413,In-Person Modality and Tuition (Liberal Arts)
40056,RHET,110,28,M,4.000,Written Communication I,T,02:40 pm-04:25 pm,22,0,22,0,0,0,0,0,0,Julie A Sullivan (P),08/22-12/14,LM 343,In-Person Modality and Tuition (Liberal Arts)
 , , , , , , ,R,02:40 pm-04:25 pm, , , , , , , , , ,Julie A Sullivan (P),08/22-12/14,RMT RMT,In-Person Modality and Tuition (Liberal Arts)
40057,RHET,110,29,M,4.000,Written Communication I,M,10:30 am-11:35 am,22,0,22,0,0,0,0,0,0,Jill Schepmann (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),08/22-12/14,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),08/25-08/25,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),09/08-09/08,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),09/15-09/15,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),09/22-09/22,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),09/29-09/29,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),10/06-10/06,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),10/13-10/13,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),10/20-10/20,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),10/27-10/27,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),11/03-11/03,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),11/10-11/10,RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),11/17-11/17,MH 122,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,10:30 am-11:35 am, , , , , , , , , ,Jill Schepmann (P),12/01-12/01,MH 122,Hybrid Modality and Tuition (Liberal Arts)
40058,RHET,110,30,M,4.000,Written Communication I,M,02:15 pm-03:20 pm,22,0,22,0,0,0,0,0,0,Jill Schepmann (P),08/22-12/14,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,W,02:15 pm-03:20 pm, , , , , , , , , ,Jill Schepmann (P),08/22-12/14,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Jill Schepmann (P),08/25-08/25,LM 141B,Hybrid Modality and Tuition (Liberal Arts)
 , , , , , , ,F,02:15 pm-03:20 pm, , , , , , , , , ,Jill Schepmann (P),09/01-09/01,RMT RMT,Hybrid Modality and Tuition (Liberal Arts)
